Date,AAPL,GE,GOOG,IBM,MSFT
2009-12-31,26.193771362304688,10.53696346282959,308.8324279785156,95.86219024658203,23.99079132080078
2010-01-04,26.601469039916992,10.759819030761719,312.20477294921875,96.99732971191406,24.360727310180664
2010-01-05,26.647457122802734,10.815536499023438,310.8299255371094,95.8255844116211,24.36859893798828
2010-01-06,26.223596572875977,10.759819030761719,302.9942932128906,95.2031021118164,24.219045639038086
2010-01-07,26.175119400024414,11.316964149475098,295.94073486328125,94.87357330322266,23.967174530029297
2010-01-08,26.349140167236328,11.560714721679688,299.8859558105469,95.8255844116211,24.132469177246094
2010-01-11,26.116703033447266,11.672144889831543,299.4326477050781,94.8222885131836,23.825496673583984
2010-01-12,25.819623947143555,11.679108619689941,294.13751220703125,95.57659912109375,23.668073654174805
2010-01-13,26.183822631835938,11.720890998840332,292.4488220214844,95.37152099609375,23.888463973999023
2010-01-14,26.03217887878418,11.630353927612305,293.82366943359375,96.89480590820312,24.36859893798828
2010-01-15,25.597126007080078,11.449285507202148,288.91705322265625,96.50666046142578,24.289886474609375
2010-01-19,26.7294979095459,11.518925666809082,292.71282958984375,98.23494720458984,24.478792190551758
2010-01-20,26.318065643310547,11.491069793701172,289.1213073730469,95.38619232177734,24.07736587524414
2010-01-21,25.86312484741211,11.156785011291504,290.4014892578125,94.47079467773438,23.62085723876953
2010-01-22,24.58034896850586,11.219463348388672,273.9780578613281,91.90760040283203,22.794395446777344
2010-01-25,25.241626739501953,11.400533676147461,268.99176025390625,92.36165618896484,23.077756881713867
2010-01-26,25.598369598388672,11.386606216430664,270.1972351074219,92.09069061279297,23.219430923461914
2010-01-27,25.839513778686523,11.351785659790039,270.037841796875,92.51544952392578,23.353240966796875
2010-01-28,24.771774291992188,11.25428295135498,266.14739990234375,90.62604522705078,22.951814651489258
2010-01-29,23.873083114624023,11.198570251464844,263.98052978515625,89.63007354736328,22.180463790893555
2010-02-01,24.2049617767334,11.316964149475098,265.5147705078125,91.29978942871094,22.361494064331055
2010-02-02,24.345422744750977,11.734821319580078,264.5683288574219,91.92959594726562,22.40084457397461
2010-02-03,24.76431655883789,11.616426467895508,269.40020751953125,92.02481079101562,22.53466033935547
2010-02-04,23.871843338012695,11.170713424682617,262.40643310546875,90.0767822265625,21.912851333618164
2010-02-05,24.295703887939453,10.99660587310791,264.65301513671875,90.45758056640625,22.054527282714844
2010-02-08,24.129140853881836,10.864286422729492,265.73895263671875,89.65579223632812,21.818391799926758
2010-02-09,24.386444091796875,10.864286422729492,267.2184143066406,90.6341552734375,22.046649932861328
2010-02-10,24.253442764282227,10.92696475982666,266.22711181640625,90.33988952636719,22.030914306640625
2010-02-11,24.6947078704834,10.982680320739746,267.198486328125,91.01667785644531,22.133237838745117
2010-02-12,24.90726661682129,10.829465866088867,265.5646057128906,91.2152328491211,21.983684539794922
2010-02-16,25.282644271850586,11.170713424682617,269.6393127441406,92.12005615234375,22.418609619140625
2010-02-17,25.176990509033203,11.247320175170898,268.10009765625,92.92925262451172,22.6083984375
2010-02-18,25.224225997924805,11.310002326965332,270.5957336425781,94.01795196533203,22.908891677856445
2010-02-19,25.067609786987305,11.261248588562012,269.3703308105469,93.56183624267578,22.750736236572266
2010-02-22,24.912235260009766,11.316964149475098,270.38653564453125,93.3117446899414,22.7191104888916
2010-02-23,24.494585037231445,11.108034133911133,266.53594970703125,93.02484130859375,22.402795791625977
2010-02-24,24.942062377929688,11.226428985595703,264.74267578125,93.85608673095703,22.640033721923828
2010-02-25,25.108627319335938,11.159137725830078,262.2320861816406,93.47357177734375,22.616308212280273
2010-02-26,25.434293746948242,11.257271766662598,262.4164123535156,93.53980255126953,22.671663284301758
2010-03-01,25.977487564086914,11.145115852355957,265.35040283203125,94.5770034790039,22.948440551757812
2010-03-02,25.960084915161133,11.145115852355957,269.519775390625,93.73104858398438,22.505596160888672
2010-03-03,26.019742965698242,11.236241340637207,271.6418151855469,93.33379364013672,22.505596160888672
2010-03-04,26.191282272338867,11.292317390441895,276.259521484375,93.21611785888672,22.640033721923828
2010-03-05,27.215511322021484,11.460543632507324,281.0515441894531,93.60599517822266,22.6083984375
2010-03-08,27.231672286987305,11.404470443725586,280.1897888183594,92.98806762695312,22.640033721923828
2010-03-09,27.721418380737305,11.558675765991211,279.0490417480469,92.35548400878906,22.774465560913086
2010-03-10,27.94764518737793,11.572697639465332,287.148681640625,92.40694427490234,22.908891677856445
2010-03-11,28.02967643737793,11.551669120788574,289.48492431640625,93.86344909667969,23.074960708618164
2010-03-12,28.16641616821289,11.944202423095703,288.68792724609375,94.11355590820312,23.146129608154297
2010-03-15,27.823341369628906,12.119440078735352,280.5384826660156,94.03265380859375,23.161951065063477
2010-03-16,27.8991641998291,12.66618537902832,281.5447082519531,94.65058135986328,23.2252140045166
2010-03-17,27.858152389526367,12.645153045654297,281.7240295410156,93.98114776611328,23.430805206298828
2010-03-18,27.92402458190918,12.750296592712402,282.1424560546875,94.437255859375,23.41499137878418
2010-03-19,27.625701904296875,12.66618537902832,278.95440673828125,93.94437408447266,23.399179458618164
2010-03-22,27.936452865600586,12.66618537902832,277.7090759277344,94.14295959472656,23.407087326049805
2010-03-23,28.38517951965332,12.848426818847656,273.4749450683594,95.16548156738281,23.628509521484375
2010-03-24,28.51072120666504,12.932540893554688,277.6243896484375,94.54756927490234,23.44662857055664
